"PIXEL_ID","REEF_ID","lon","lat","bleach_1998","bleach_2002","bleach_2016"
7020,"18-027",146.83,-18.41,1,1,2
7021,"18-042",147.06,-18.41,1,1,3
7022,"18-042",147.07,-18.41,1,1,3
7023,"18-042",147.08,-18.41,1,1,3
7024,"18-039",147.44,-18.41,0,1,3
7025,"18-039",147.45,-18.41,0,1,3
7026,"18-039",147.46,-18.41,0,1,3
7027,"18-039",147.47,-18.41,0,1,3
7028,"18-029",146.68,-18.42,2,1,2
7029,"18-029",146.69,-18.42,2,1,2
7030,"18-029",146.7,-18.42,2,1,2
7031,"18-029",146.71,-18.42,2,1,2
7032,"18-029",146.72,-18.42,2,1,2
7033,"18-029",146.73,-18.42,2,1,2
7034,"18-029",146.74,-18.42,2,1,2
7035,"18-029",146.75,-18.42,2,1,2
7036,"18-030",146.98,-18.42,1,0,1
7037,"18-030",146.99,-18.42,1,0,1
7038,"18-030",147,-18.42,1,0,1
7039,"18-042",147.05,-18.42,1,0,3
7040,"18-042",147.06,-18.42,1,0,3
7041,"18-042",147.07,-18.42,1,1,3
7042,"18-042",147.08,-18.42,1,1,3
7043,"18-040",147.14,-18.42,1,1,3
7044,"18-041",147.35,-18.42,0,1,3
7045,"18-039",147.44,-18.42,0,1,3
7046,"18-039",147.45,-18.42,0,1,3
7047,"18-128",147.58,-18.42,0,1,3
7048,"18-029",146.69,-18.43,2,1,2
7049,"18-029",146.7,-18.43,2,1,2
7050,"18-029",146.71,-18.43,2,1,2
7051,"18-029",146.72,-18.43,2,1,2
7052,"18-029",146.73,-18.43,2,1,2
7053,"18-029",146.74,-18.43,2,1,2
7054,"18-030",146.98,-18.43,1,0,1
7055,"18-030",146.99,-18.43,1,0,1
7056,"18-030",147,-18.43,1,0,1
7057,"18-042",147.04,-18.43,1,0,3
7058,"18-042",147.05,-18.43,1,0,3
7059,"18-042",147.06,-18.43,1,0,3
7060,"18-042",147.07,-18.43,1,0,3
7061,"18-042",147.08,-18.43,1,1,3
7062,"18-039",147.44,-18.43,0,1,3
7063,"18-039",147.45,-18.43,0,1,3
7064,"18-039",147.46,-18.43,0,1,3
7065,"18-046",147.52,-18.43,0,1,3
7066,"18-128",147.58,-18.43,0,1,3
7067,"18-128",147.59,-18.43,0,1,3
7068,"18-029",146.71,-18.44,2,1,2
7069,"18-029",146.72,-18.44,2,1,2
7070,"18-029",146.73,-18.44,2,1,2
7071,"18-029",146.74,-18.44,2,1,2
7072,"18-030",146.99,-18.44,1,0,1
7073,"18-030",147,-18.44,1,0,1
7074,"18-042",147.04,-18.44,1,0,3
7075,"18-042",147.05,-18.44,1,0,3
7076,"18-042",147.06,-18.44,1,0,3
7077,"18-042",147.07,-18.44,1,0,3
7078,"18-046",147.52,-18.44,0,1,3
7079,"18-030",146.97,-18.45,1,0,1
7080,"18-030",146.98,-18.45,1,0,1
7081,"18-030",146.99,-18.45,1,0,1
7082,"18-030",147,-18.45,1,0,1
7083,"18-042",147.03,-18.45,1,0,2
7084,"18-042",147.04,-18.45,1,0,2
7085,"18-042",147.05,-18.45,1,0,3
7086,"18-042",147.06,-18.45,1,0,3
7087,"18-031",146.99,-18.46,0,0,1
7088,"18-031",147,-18.46,0,0,1
7089,"18-080",147.56,-18.46,0,1,3
7090,"18-032",146.87,-18.47,1,1,1
7091,"18-032",146.88,-18.47,1,1,1
7092,"18-031",146.99,-18.47,0,0,1
7093,"18-080",147.53,-18.47,0,1,3
7094,"18-080",147.54,-18.47,0,1,3
7095,"18-080",147.55,-18.47,0,1,3
7096,"18-080",147.56,-18.47,0,1,3
7097,"18-129",147.73,-18.47,0,1,3
7098,"18-129",147.74,-18.47,0,1,3
7099,"18-129",147.75,-18.47,0,1,3
7100,"18-129",147.76,-18.47,1,1,3
7101,"18-129",147.77,-18.47,1,1,3
7102,"18-129",147.78,-18.47,1,2,3
7103,"18-032",146.86,-18.48,1,1,1
7104,"18-032",146.88,-18.48,1,1,1
7105,"18-031",146.99,-18.48,0,0,1
7106,"18-043",147.04,-18.48,1,0,2
7107,"18-043",147.05,-18.48,1,0,2
7108,"18-043",147.06,-18.48,1,0,2
7109,"18-069a",147.16,-18.48,1,1,3
7110,"18-069a",147.17,-18.48,1,1,3
7111,"18-045",147.4,-18.48,0,1,3
7112,"18-080",147.53,-18.48,0,1,3
7113,"18-080",147.54,-18.48,0,1,3
7114,"18-080",147.55,-18.48,0,1,3
7115,"18-080",147.56,-18.48,0,1,3
7116,"18-129",147.78,-18.48,1,2,3
7117,"18-129",147.79,-18.48,1,2,3
7118,"18-032",146.86,-18.49,1,1,1
7119,"18-032",146.87,-18.49,1,1,1
7120,"18-032",146.88,-18.49,1,1,1
7121,"18-043",147.03,-18.49,1,0,2
7122,"18-043",147.04,-18.49,1,0,2
7123,"18-043",147.05,-18.49,1,0,2
7124,"18-044",147.1,-18.49,1,0,2
7125,"18-069a",147.14,-18.49,1,1,3
7126,"18-069a",147.15,-18.49,1,1,3
7127,"18-069a",147.16,-18.49,1,1,3
7128,"18-069a",147.17,-18.49,1,1,3
7129,"18-069a",147.18,-18.49,1,1,3
7130,"18-080",147.53,-18.49,0,1,3
7131,"18-080",147.54,-18.49,0,1,3
7132,"18-080",147.55,-18.49,0,1,3
7133,"18-129",147.8,-18.49,1,2,2
7134,"18-129",147.81,-18.49,1,2,2
7135,"18-043",147.03,-18.5,1,0,2
7136,"18-043",147.04,-18.5,1,0,2
7137,"18-043",147.05,-18.5,1,0,2
7138,"18-044",147.1,-18.5,1,0,2
7139,"18-069a",147.13,-18.5,1,1,3
7140,"18-069a",147.14,-18.5,1,1,3
7141,"18-069a",147.15,-18.5,1,1,3
7142,"18-069a",147.16,-18.5,1,1,3
7143,"18-069a",147.17,-18.5,1,1,3
7144,"18-069a",147.18,-18.5,1,1,3
7145,"18-080",147.53,-18.5,0,1,3
7146,"18-080",147.54,-18.5,0,1,3
7147,"18-080",147.55,-18.5,0,1,3
7148,"18-129",147.82,-18.5,1,2,2
7149,"18-129",147.83,-18.5,1,2,2
7150,"18-043",147.02,-18.51,1,0,2
7151,"18-043",147.03,-18.51,1,0,2
7152,"18-043",147.04,-18.51,1,0,2
7153,"18-043",147.05,-18.51,1,0,2
7154,"18-069a",147.12,-18.51,1,1,3
7155,"18-069a",147.13,-18.51,1,1,3
7156,"18-069a",147.14,-18.51,1,1,3
7157,"18-069a",147.15,-18.51,1,1,3
7158,"18-069a",147.16,-18.51,1,1,3
7159,"18-069a",147.17,-18.51,1,1,3
7160,"18-069a",147.18,-18.51,1,1,3
7161,"18-080",147.52,-18.51,0,1,3
7162,"18-080",147.53,-18.51,0,1,3
7163,"18-080",147.54,-18.51,0,1,3
7164,"18-129",147.83,-18.51,1,2,2
7165,"18-129",147.84,-18.51,1,2,2
7166,"18-043",147.02,-18.52,1,0,2
7167,"18-043",147.03,-18.52,1,1,2
7168,"18-043",147.05,-18.52,1,1,2
7169,"18-069a",147.12,-18.52,1,1,2
7170,"18-069a",147.13,-18.52,1,1,3
7171,"18-069a",147.14,-18.52,1,1,3
7172,"18-069a",147.15,-18.52,1,1,3
7173,"18-069a",147.16,-18.52,1,1,3
7174,"18-069a",147.17,-18.52,1,1,3
7175,"18-071",147.4,-18.52,1,1,2
7176,"18-071",147.41,-18.52,1,1,2
7177,"18-080",147.52,-18.52,0,1,3
7178,"18-080",147.53,-18.52,0,1,3
7179,"18-080",147.54,-18.52,0,1,3
7180,"18-129",147.85,-18.52,1,2,2
7181,"18-129",147.86,-18.52,1,2,2
7182,"18-043",147.02,-18.53,1,1,2
7183,"18-043",147.03,-18.53,1,1,2
7184,"18-043",147.04,-18.53,1,1,2
7185,"18-069a",147.11,-18.53,1,1,2
7186,"18-069a",147.12,-18.53,1,1,2
7187,"18-069a",147.13,-18.53,1,1,2
7188,"18-069a",147.14,-18.53,1,1,2
7189,"18-069a",147.15,-18.53,1,1,2
7190,"18-069a",147.16,-18.53,1,1,3
7191,"18-072",147.23,-18.53,1,1,2
7192,"18-071",147.39,-18.53,1,1,2
7193,"18-071",147.41,-18.53,1,1,2
7194,"18-080",147.53,-18.53,0,1,3
7195,"18-080",147.54,-18.53,0,1,3
7196,"18-129",147.88,-18.53,1,2,2
7197,"18-069b",147.11,-18.54,1,1,2
7198,"18-069b",147.12,-18.54,1,1,2
7199,"18-069b",147.13,-18.54,1,1,2
7200,"18-069b",147.14,-18.54,1,1,2
7201,"18-069b",147.15,-18.54,1,1,2
7202,"18-069b",147.16,-18.54,1,1,2
7203,"18-069b",147.17,-18.54,1,1,2
7204,"18-073",147.19,-18.54,1,1,2
7205,"18-073",147.2,-18.54,1,1,2
7206,"18-072",147.23,-18.54,1,1,2
7207,"18-072",147.24,-18.54,1,1,2
7208,"18-071",147.4,-18.54,1,1,2
7209,"18-071",147.41,-18.54,1,1,2
7210,"18-126",147.44,-18.54,1,1,3
7211,"18-069b",147.11,-18.55,1,1,2
7212,"18-069b",147.12,-18.55,1,1,2
7213,"18-069b",147.13,-18.55,1,1,2
7214,"18-069b",147.14,-18.55,1,1,2
7215,"18-069b",147.15,-18.55,1,1,2
7216,"18-069b",147.16,-18.55,1,1,2
7217,"18-073",147.18,-18.55,1,1,2
7218,"18-073",147.2,-18.55,1,1,2
7219,"18-072",147.24,-18.55,1,1,2
7220,"18-126",147.43,-18.55,1,1,2
7221,"18-126",147.44,-18.55,1,1,3
7222,"18-126",147.45,-18.55,1,1,3
7223,"18-126",147.46,-18.55,1,1,3
7224,"18-074",147.51,-18.55,1,1,3
7225,"18-069b",147.13,-18.56,1,1,2
7226,"18-069b",147.14,-18.56,1,1,2
7227,"18-069b",147.15,-18.56,1,1,2
7228,"18-069b",147.16,-18.56,1,1,2
7229,"18-073",147.18,-18.56,1,1,2
7230,"18-073",147.19,-18.56,1,1,2
7231,"18-072",147.23,-18.56,1,1,2
7232,"18-126",147.43,-18.56,1,1,2
7233,"18-126",147.44,-18.56,1,1,3
7234,"18-074",147.49,-18.56,1,1,3
7235,"18-074",147.5,-18.56,1,1,3
7236,"18-081",147.57,-18.56,0,1,3
7237,"18-081",147.58,-18.56,0,1,3
7238,"18-049e",146.49,-18.57,3,1,2
7239,"18-074",147.49,-18.57,1,1,3
7240,"18-074",147.5,-18.57,1,1,3
7241,"18-081",147.55,-18.57,0,1,3
7242,"18-081",147.56,-18.57,0,1,3
7243,"18-081",147.57,-18.57,0,1,3
7244,"18-081",147.58,-18.57,0,1,3
7245,"18-082",147.84,-18.57,1,2,2
7246,"18-083",147.54,-18.58,0,1,3
7247,"18-083",147.55,-18.58,0,1,3
7248,"18-081",147.56,-18.58,0,1,3
7249,"18-081",147.58,-18.58,0,1,3
7250,"18-081",147.59,-18.58,0,1,3
7251,"18-084a",147.63,-18.58,0,1,3
7252,"18-084a",147.64,-18.58,0,1,3
7253,"18-084a",147.65,-18.58,0,1,3
7254,"18-084a",147.66,-18.58,0,1,3
7255,"18-082",147.83,-18.58,1,2,2
7256,"18-082",147.84,-18.58,1,2,2
7257,"18-082",147.85,-18.58,1,2,2
7258,"18-083",147.53,-18.59,1,1,3
7259,"18-083",147.54,-18.59,0,1,3
7260,"18-083",147.55,-18.59,0,1,3
7261,"18-081",147.56,-18.59,0,1,3
7262,"18-081",147.57,-18.59,0,1,3
7263,"18-081",147.58,-18.59,0,1,3
7264,"18-081",147.59,-18.59,0,1,3
7265,"18-084a",147.63,-18.59,0,1,3
7266,"18-084a",147.64,-18.59,0,1,3
7267,"18-084a",147.65,-18.59,0,1,3
7268,"18-084a",147.66,-18.59,0,1,3
7269,"18-082",147.83,-18.59,1,2,2
7270,"18-082",147.84,-18.59,1,2,2
7271,"18-082",147.85,-18.59,1,2,2
7272,"18-049a",146.49,-18.6,3,0,2
7273,"18-077",147.43,-18.6,1,1,3
7274,"18-077",147.44,-18.6,1,1,3
7275,"18-077",147.45,-18.6,1,1,3
7276,"18-121a",147.52,-18.6,1,1,3
7277,"18-083",147.53,-18.6,1,1,3
7278,"18-083",147.54,-18.6,0,1,3
7279,"18-083",147.55,-18.6,0,1,3
7280,"18-083",147.56,-18.6,0,1,3
7281,"18-083",147.57,-18.6,0,1,3
7282,"18-083",147.58,-18.6,0,1,3
7283,"18-083",147.59,-18.6,0,1,3
7284,"18-084a",147.62,-18.6,0,1,3
7285,"18-084a",147.63,-18.6,0,1,3
7286,"18-084a",147.64,-18.6,0,1,3
7287,"18-084a",147.65,-18.6,0,1,3
7288,"18-049a",146.49,-18.61,3,0,2
7289,"18-077",147.42,-18.61,1,1,3
7290,"18-077",147.43,-18.61,1,1,3
7291,"18-077",147.44,-18.61,1,1,3
7292,"18-077",147.45,-18.61,1,1,3
7293,"18-077",147.46,-18.61,1,1,3
7294,"18-121a",147.52,-18.61,1,1,3
7295,"18-083",147.53,-18.61,0,1,3
7296,"18-083",147.54,-18.61,0,1,3
7297,"18-083",147.55,-18.61,0,1,3
7298,"18-083",147.56,-18.61,0,1,3
7299,"18-083",147.57,-18.61,0,1,3
7300,"18-083",147.58,-18.61,0,1,3
7301,"18-084a",147.62,-18.61,0,1,3
7302,"18-084a",147.63,-18.61,0,1,3
7303,"18-084a",147.64,-18.61,0,1,3
7304,"18-086",147.72,-18.61,1,1,2
7305,"18-086",147.73,-18.61,1,2,2
7306,"18-086",147.74,-18.61,1,2,2
7307,"18-086",147.75,-18.61,1,2,2
7308,"18-086",147.76,-18.61,1,2,2
7309,"18-075",147.04,-18.62,0,2,2
7310,"18-075",147.06,-18.62,0,2,2
7311,"18-075",147.08,-18.62,0,2,2
7312,"18-076",147.3,-18.62,1,1,2
7313,"18-077",147.4,-18.62,1,1,3
7314,"18-077",147.41,-18.62,1,1,3
7315,"18-077",147.42,-18.62,1,1,3
7316,"18-077",147.43,-18.62,1,1,3
7317,"18-077",147.44,-18.62,1,1,3
7318,"18-077",147.45,-18.62,1,1,3
7319,"18-077",147.46,-18.62,1,1,3
7320,"18-121a",147.51,-18.62,1,1,3
7321,"18-121a",147.52,-18.62,1,1,3
7322,"18-121a",147.53,-18.62,0,1,3
7323,"18-083",147.54,-18.62,0,1,3
7324,"18-083",147.55,-18.62,0,1,3
7325,"18-083",147.56,-18.62,0,1,3
7326,"18-083",147.58,-18.62,0,1,3
7327,"18-084a",147.61,-18.62,0,1,3
7328,"18-084a",147.62,-18.62,0,1,3
7329,"18-084a",147.63,-18.62,0,1,3
7330,"18-086",147.72,-18.62,1,2,2
7331,"18-086",147.73,-18.62,1,2,2
7332,"18-086",147.74,-18.62,1,2,2
7333,"18-086",147.75,-18.62,1,2,2
7334,"18-086",147.76,-18.62,1,2,2
7335,"18-075",147.02,-18.63,0,2,2
7336,"18-075",147.03,-18.63,0,2,2
7337,"18-075",147.08,-18.63,0,2,2
7338,"18-076",147.3,-18.63,1,1,2
7339,"18-077",147.4,-18.63,1,1,3
7340,"18-077",147.41,-18.63,1,1,3
7341,"18-077",147.42,-18.63,1,1,3
7342,"18-077",147.43,-18.63,1,1,3
7343,"18-121a",147.49,-18.63,1,1,3
7344,"18-121a",147.5,-18.63,1,1,3
7345,"18-121a",147.51,-18.63,1,1,3
7346,"18-121a",147.52,-18.63,0,1,3
7347,"18-121a",147.53,-18.63,0,1,3
7348,"18-083",147.54,-18.63,0,1,3
7349,"18-083",147.55,-18.63,0,1,3
7350,"18-083",147.56,-18.63,0,1,3
7351,"18-083",147.57,-18.63,0,1,3
7352,"18-084b",147.6,-18.63,0,1,3
7353,"18-084a",147.61,-18.63,0,1,3
7354,"18-084a",147.62,-18.63,0,1,3
7355,"18-084a",147.63,-18.63,0,1,3
7356,"18-086",147.71,-18.63,1,2,2
7357,"18-086",147.72,-18.63,1,2,2
7358,"18-086",147.73,-18.63,1,2,2
7359,"18-086",147.74,-18.63,1,2,2
7360,"18-086",147.75,-18.63,1,2,2
7361,"18-086",147.76,-18.63,1,2,2
7362,"18-075",147.03,-18.64,0,2,2
7363,"18-075",147.04,-18.64,0,2,2
7364,"18-075",147.05,-18.64,0,2,2
7365,"18-077",147.4,-18.64,1,1,3
7366,"18-077",147.41,-18.64,1,1,3
7367,"18-077",147.42,-18.64,1,1,3
7368,"18-077",147.43,-18.64,1,1,3
7369,"18-121a",147.5,-18.64,1,1,3
7370,"18-121a",147.51,-18.64,1,1,3
7371,"18-121a",147.52,-18.64,0,1,3
7372,"18-121a",147.53,-18.64,0,1,3
7373,"18-084b",147.6,-18.64,0,1,3
7374,"18-084c",147.61,-18.64,0,1,3
7375,"18-084a",147.62,-18.64,0,1,3
7376,"18-084a",147.63,-18.64,0,1,3
7377,"18-084a",147.64,-18.64,0,1,3
7378,"18-086",147.71,-18.64,1,2,2
7379,"18-086",147.72,-18.64,1,2,2
7380,"18-086",147.73,-18.64,1,2,2
7381,"18-086",147.74,-18.64,1,2,2
7382,"18-086",147.75,-18.64,1,2,2
7383,"18-075",147.04,-18.65,0,2,2
7384,"18-075",147.05,-18.65,0,2,2
7385,"18-077",147.4,-18.65,1,1,3
7386,"18-077",147.41,-18.65,1,1,3
7387,"18-077",147.42,-18.65,1,1,3
7388,"18-121a",147.5,-18.65,1,1,3
7389,"18-121a",147.51,-18.65,1,1,3
7390,"18-084b",147.59,-18.65,0,1,3
7391,"18-084c",147.6,-18.65,0,1,3
7392,"18-084c",147.61,-18.65,0,1,3
7393,"18-084c",147.62,-18.65,0,1,3
7394,"18-084a",147.63,-18.65,0,1,3
7395,"18-086",147.67,-18.65,1,1,2
7396,"18-086",147.68,-18.65,1,1,2
7397,"18-086",147.69,-18.65,1,1,2
7398,"18-086",147.7,-18.65,1,2,2
7399,"18-086",147.71,-18.65,1,2,2
7400,"18-086",147.72,-18.65,1,2,2
7401,"18-086",147.73,-18.65,1,2,2
7402,"18-086",147.74,-18.65,1,2,2
7403,"18-085a",147.56,-18.66,0,1,3
7404,"18-084c",147.6,-18.66,0,1,3
7405,"18-084c",147.61,-18.66,0,1,3
7406,"18-084c",147.62,-18.66,0,1,3
7407,"18-084c",147.63,-18.66,0,1,3
7408,"18-086",147.67,-18.66,1,1,2
7409,"18-086",147.68,-18.66,1,1,2
7410,"18-086",147.69,-18.66,1,2,2
7411,"18-086",147.7,-18.66,1,2,2
7412,"18-086",147.71,-18.66,1,2,2
7413,"18-086",147.72,-18.66,1,2,2
7414,"18-086",147.73,-18.66,1,2,2
7415,"18-053",146.51,-18.67,3,0,2
7416,"18-121b",147.49,-18.67,1,1,3
7417,"18-085b",147.56,-18.67,0,1,3
7418,"18-084c",147.62,-18.67,0,1,3
7419,"18-086",147.68,-18.67,1,1,2
7420,"18-086",147.69,-18.67,1,2,2
7421,"18-086",147.7,-18.67,1,2,2
7422,"18-086",147.71,-18.67,1,2,2
7423,"18-086",147.72,-18.67,1,2,2
7424,"18-086",147.73,-18.67,1,2,2
7425,"18-052b",146.55,-18.68,2,0,3
7426,"18-078",147.1,-18.68,1,1,2
7427,"18-078",147.11,-18.68,1,1,2
7428,"18-121b",147.49,-18.68,1,1,3
7429,"18-086",147.68,-18.68,1,2,2
7430,"18-086",147.69,-18.68,1,2,2
7431,"18-086",147.7,-18.68,1,2,2
7432,"18-086",147.71,-18.68,1,2,2
7433,"18-086",147.72,-18.68,1,2,2
7434,"18-086",147.73,-18.68,1,2,2
7435,"18-052b",146.56,-18.69,3,0,3
7436,"18-078",147.09,-18.69,1,1,2
7437,"18-078",147.1,-18.69,1,1,2
7438,"18-078",147.11,-18.69,1,1,2
7439,"18-078",147.12,-18.69,1,1,2
7440,"18-087",147.85,-18.69,1,2,2
7441,"18-087",147.86,-18.69,1,2,2
7442,"18-087",147.87,-18.69,1,2,2
7443,"18-078",147.09,-18.7,1,1,2
7444,"18-078",147.1,-18.7,1,1,2
7445,"18-078",147.11,-18.7,1,1,2
7446,"18-088",147.54,-18.7,1,1,3
7447,"18-088",147.55,-18.7,1,1,3
7448,"18-088",147.56,-18.7,1,1,3
7449,"18-088",147.57,-18.7,0,1,3
7450,"18-088",147.58,-18.7,0,1,3
7451,"18-087",147.85,-18.7,1,2,2
7452,"18-087",147.86,-18.7,1,2,2
7453,"18-087",147.87,-18.7,1,2,2
7454,"18-054a",146.58,-18.71,2,0,2
7455,"18-088",147.53,-18.71,1,1,3
7456,"18-088",147.54,-18.71,1,1,3
7457,"18-088",147.55,-18.71,1,1,3
7458,"18-088",147.56,-18.71,1,1,3
7459,"18-088",147.57,-18.71,1,1,3
7460,"18-054a",146.58,-18.72,2,0,2
7461,"18-054e",146.63,-18.72,3,0,3
7462,"18-088",147.52,-18.72,1,1,3
7463,"18-088",147.53,-18.72,1,1,3
7464,"18-088",147.54,-18.72,1,1,3
7465,"18-088",147.55,-18.72,1,1,3
7466,"18-088",147.56,-18.72,1,1,3
7467,"18-089",147.89,-18.72,1,2,2
7468,"18-088",147.52,-18.73,1,1,3
7469,"18-088",147.53,-18.73,1,1,3
7470,"18-088",147.54,-18.73,1,1,3
7471,"18-088",147.55,-18.73,1,1,3
7472,"18-091",147.71,-18.73,1,2,2
7473,"18-091",147.72,-18.73,1,2,2
7474,"18-090",147.84,-18.73,1,2,2
7475,"18-054e",146.64,-18.74,4,0,4
7476,"18-079",147.27,-18.74,1,1,2
7477,"18-088",147.51,-18.74,1,1,3
7478,"18-088",147.52,-18.74,1,1,3
7479,"18-088",147.53,-18.74,1,1,3
7480,"18-088",147.54,-18.74,1,1,3
7481,"18-088",147.55,-18.74,1,1,3
7482,"18-091",147.7,-18.74,1,2,2
7483,"18-091",147.71,-18.74,1,2,2
7484,"18-091",147.72,-18.74,1,2,2
7485,"18-091",147.73,-18.74,1,2,2
7486,"18-092",147.93,-18.74,1,2,3
7487,"18-054a",146.57,-18.75,3,0,2
7488,"18-054d",146.69,-18.75,4,0,4
7489,"18-079",147.25,-18.75,1,1,2
7490,"18-079",147.26,-18.75,1,1,2
7491,"18-079",147.27,-18.75,1,1,2
7492,"18-088",147.52,-18.75,1,1,3
7493,"18-088",147.53,-18.75,1,1,2
7494,"18-088",147.54,-18.75,1,1,2
7495,"18-091",147.69,-18.75,1,2,2
7496,"18-091",147.7,-18.75,1,2,2
7497,"18-091",147.71,-18.75,1,2,2
7498,"18-091",147.72,-18.75,1,2,2
7499,"18-091",147.73,-18.75,1,2,2
7500,"18-093",147.93,-18.75,1,2,3
7501,"18-092",147.95,-18.75,1,2,3
7502,"18-054b",146.59,-18.76,3,0,2
7503,"18-054b",146.6,-18.76,3,0,2
7504,"18-054b",146.61,-18.76,3,0,2
7505,"18-091",147.69,-18.76,1,2,2
7506,"18-091",147.7,-18.76,1,2,2
7507,"18-091",147.71,-18.76,1,2,2
7508,"18-091",147.72,-18.76,1,2,2
7509,"18-091",147.73,-18.76,1,2,2
7510,"18-093",147.93,-18.76,1,2,3
7511,"18-093",147.94,-18.76,1,2,3
7512,"18-091",147.69,-18.77,1,2,2
7513,"18-091",147.7,-18.77,1,2,2
7514,"18-091",147.71,-18.77,1,2,2
7515,"18-091",147.72,-18.77,1,2,2
7516,"18-091",147.73,-18.77,1,2,2
7517,"18-094",147.88,-18.77,1,2,3
7518,"18-093",147.93,-18.77,1,2,3
7519,"18-093",147.94,-18.77,1,2,3
7520,"18-091",147.68,-18.78,1,2,2
7521,"18-091",147.69,-18.78,1,2,2
7522,"18-091",147.7,-18.78,1,2,2
7523,"18-091",147.71,-18.78,1,2,2
7524,"18-091",147.72,-18.78,1,2,2
7525,"18-091",147.73,-18.78,1,2,2
7526,"18-094",147.88,-18.78,1,2,3
7527,"18-093",147.93,-18.78,1,2,3
7528,"18-091",147.69,-18.79,1,2,2
7529,"18-091",147.7,-18.79,1,2,2
7530,"18-091",147.71,-18.79,1,2,2
7531,"18-091",147.72,-18.79,1,2,2
7532,"18-091",147.73,-18.79,1,2,2
7533,"18-131",148.12,-18.79,1,3,3
7534,"18-095",147.52,-18.8,0,1,2
7535,"18-096",147.66,-18.8,1,2,2
7536,"18-091",147.69,-18.8,1,2,2
7537,"18-091",147.7,-18.8,1,2,2
7538,"18-091",147.71,-18.8,1,2,2
7539,"18-091",147.72,-18.8,1,2,2
7540,"18-091",147.73,-18.8,1,2,2
7541,"18-096",147.64,-18.81,1,2,2
7542,"18-096",147.65,-18.81,1,2,2
7543,"18-096",147.66,-18.81,1,2,2
7544,"18-096",147.67,-18.81,1,2,2
7545,"18-091",147.72,-18.81,1,2,2
7546,"18-096",147.63,-18.82,1,2,2
7547,"18-096",147.64,-18.82,1,2,2
7548,"18-096",147.65,-18.82,1,2,2
7549,"18-096",147.66,-18.82,1,2,2
7550,"18-098",147.98,-18.82,1,3,3
7551,"18-107",148.03,-18.82,1,3,3
7552,"18-132",148.18,-18.82,1,3,3
7553,"18-096",147.63,-18.83,1,2,2
7554,"18-096",147.64,-18.83,1,2,2
7555,"18-096",147.65,-18.83,1,2,2
7556,"18-096",147.63,-18.84,1,2,2
7557,"18-096",147.64,-18.84,1,2,2
7558,"18-100a",147.7,-18.84,1,2,1
7559,"18-100a",147.71,-18.84,1,2,1
7560,"18-100a",147.72,-18.84,1,2,2
7561,"18-099",147.87,-18.84,1,2,3
7562,"18-099",147.88,-18.84,1,2,3
7563,"18-099",147.89,-18.84,1,2,3
7564,"18-099",147.9,-18.84,1,2,3
7565,"18-108",148.13,-18.84,1,3,3
7566,"18-100a",147.7,-18.85,1,2,1
7567,"18-100a",147.71,-18.85,1,2,1
7568,"18-100a",147.72,-18.85,1,2,1
7569,"18-100a",147.73,-18.85,1,2,2
7570,"18-099",147.86,-18.85,1,2,3
7571,"18-099",147.87,-18.85,1,2,3
7572,"18-099",147.88,-18.85,1,2,3
7573,"18-099",147.89,-18.85,1,2,3
7574,"18-099",147.9,-18.85,1,2,3
7575,"18-111",148.08,-18.85,1,3,3
7576,"18-133",148.25,-18.85,1,3,2
7577,"18-100a",147.7,-18.86,1,2,1
7578,"18-100a",147.71,-18.86,1,2,1
7579,"18-100a",147.72,-18.86,1,2,1
7580,"18-100a",147.73,-18.86,1,2,1
7581,"18-099",147.86,-18.86,1,2,3
7582,"18-099",147.87,-18.86,1,2,3
7583,"18-099",147.88,-18.86,1,2,3
7584,"18-099",147.89,-18.86,1,2,3
7585,"18-099",147.9,-18.86,1,2,3
7586,"18-101",147.95,-18.86,1,3,2
7587,"18-101",147.96,-18.86,1,3,2
7588,"18-111",148.08,-18.86,1,3,3
7589,"18-100b",147.69,-18.87,1,2,1
7590,"18-100a",147.7,-18.87,1,2,1
7591,"18-100a",147.71,-18.87,1,2,1
7592,"18-100a",147.72,-18.87,1,2,1
7593,"18-100a",147.73,-18.87,1,2,1
7594,"18-100a",147.74,-18.87,1,2,1
7595,"18-099",147.86,-18.87,1,2,3
7596,"18-099",147.87,-18.87,1,2,3
7597,"18-099",147.88,-18.87,1,2,3
7598,"18-099",147.89,-18.87,1,2,3
7599,"18-099",147.9,-18.87,1,2,3
7600,"18-101",147.93,-18.87,1,2,3
7601,"18-101",147.94,-18.87,1,3,2
7602,"18-101",147.95,-18.87,1,3,2
7603,"18-101",147.96,-18.87,1,3,2
7604,"18-101",147.97,-18.87,1,3,2
7605,"18-135",148.38,-18.87,1,3,3
7606,"18-100b",147.69,-18.88,1,2,1
7607,"18-100a",147.7,-18.88,1,2,1
7608,"18-100a",147.71,-18.88,1,2,1
7609,"18-100a",147.72,-18.88,1,2,1
7610,"18-100a",147.73,-18.88,1,2,1
7611,"18-100a",147.74,-18.88,1,2,1
7612,"18-099",147.87,-18.88,1,2,3
7613,"18-099",147.88,-18.88,1,2,3
7614,"18-099",147.89,-18.88,1,2,3
7615,"18-101",147.93,-18.88,1,3,3
7616,"18-101",147.94,-18.88,1,3,2
7617,"18-101",147.95,-18.88,1,3,2
7618,"18-101",147.96,-18.88,1,3,2
7619,"18-101",147.97,-18.88,1,3,2
