"PIXEL_ID","lon","lat","REEF_ID","REEF_NAME","Hs4MW_1985","Hs4MW_1986","Hs4MW_1987","Hs4MW_1988","Hs4MW_1989","Hs4MW_1990","Hs4MW_1991","Hs4MW_1992","Hs4MW_1993","Hs4MW_1994","Hs4MW_1995","Hs4MW_1996","Hs4MW_1997","Hs4MW_1998","Hs4MW_1999","Hs4MW_2000","Hs4MW_2001","Hs4MW_2002","Hs4MW_2003","Hs4MW_2004","Hs4MW_2005","Hs4MW_2006","Hs4MW_2007","Hs4MW_2008","Hs4MW_2009","Hs4MW_2010","Hs4MW_2011","Hs4MW_2012","Hs4MW_2013","Hs4MW_2014","Hs4MW_2015","Hs4MW_2016","Hs4MW_2017"
13508,151.36,-21.36,"21-131","Nancy Foster Reef (21-131)",0,0,0,0,0,0,0,0,0,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17,0,0,0,14,0,10,0,NA
13509,151.45,-21.36,"21-135","U/N Reef (21-135)",0,0,0,0,0,0,0,0,0,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16,0,0,0,14,0,9,0,NA
13510,151.46,-21.36,"21-135","U/N Reef (21-135)",0,0,0,0,0,0,0,0,0,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16,0,0,0,14,0,9,0,NA
13511,151.47,-21.36,"21-135","U/N Reef (21-135)",0,0,0,0,0,0,0,0,0,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16,0,0,0,14,0,9,0,NA
13512,151.48,-21.36,"21-135","U/N Reef (21-135)",0,0,0,0,0,0,0,0,0,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16,0,0,0,15,0,8,0,NA
13513,151.49,-21.36,"21-135","U/N Reef (21-135)",0,0,0,0,0,0,0,0,0,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16,0,0,0,15,0,8,0,NA
13514,151.5,-21.36,"21-135","U/N Reef (21-135)",0,0,0,0,0,0,0,0,0,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16,0,0,0,15,0,8,0,NA
13515,151.51,-21.36,"21-135","U/N Reef (21-135)",0,0,0,0,0,0,0,0,0,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16,0,0,0,15,0,8,0,NA
13516,151.69,-21.36,"21-608","U/N Reef (21-608)",0,0,0,0,0,0,0,0,0,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,0,0,0,15,0,5,0,NA
13517,151.82,-21.36,"21-180","U/N Reef (21-180)",0,0,0,0,0,0,0,0,0,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16,0,0,0,13,0,4,0,NA
13518,151.83,-21.36,"21-180","U/N Reef (21-180)",0,0,0,0,0,0,0,0,0,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,0,0,0,13,0,3,0,NA
13519,151.98,-21.36,"21-626","U/N Reef (21-626)",0,0,0,0,0,0,0,0,0,22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17,0,0,0,8,0,0,0,NA
13520,151.99,-21.36,"21-626","U/N Reef (21-626)",0,0,0,0,0,0,0,0,0,22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17,0,0,0,8,0,0,0,NA
13521,152.03,-21.36,"21-258","Mystery Reef (21-258)",0,0,0,0,0,0,0,0,0,22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17,0,0,0,8,0,0,0,NA
13522,152.14,-21.36,"21-257","U/N Reef (21-257)",0,0,0,0,0,0,0,0,0,22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17,0,0,0,3,0,0,0,NA
13523,152.27,-21.36,"21-253","U/N Reef (21-253)",0,0,0,0,0,0,0,0,0,23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16,0,0,0,1,0,0,0,NA
13524,152.28,-21.36,"21-253","U/N Reef (21-253)",0,0,0,0,0,0,0,0,0,23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16,0,0,0,1,0,0,0,NA
13525,152.29,-21.36,"21-253","U/N Reef (21-253)",0,0,0,0,0,0,0,0,0,23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16,0,0,0,1,0,0,0,NA
13526,152.3,-21.36,"21-253","U/N Reef (21-253)",0,0,0,0,0,0,0,0,0,23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16,0,0,0,1,0,0,0,NA
13527,152.46,-21.36,"21-256","U/N Reef (21-256)",0,0,0,0,0,0,0,0,0,24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16,0,0,0,0,0,0,0,NA
13528,152.47,-21.36,"21-256","U/N Reef (21-256)",0,0,0,0,0,0,0,0,0,24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16,0,0,0,0,0,0,0,NA
13529,152.48,-21.36,"21-256","U/N Reef (21-256)",0,0,0,0,0,0,0,0,0,24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16,0,0,0,0,0,0,0,NA
13530,149.32,-21.37,"21-016","Coral Point Reef (21-016)",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21.32789036,2.848009459,0,0,NA
13531,150.74,-21.37,"21-086","Paul Reef (21-086)",0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,0,0,0,14,0,12,0,NA
13532,150.75,-21.37,"21-086","Paul Reef (21-086)",0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,0,0,0,14,0,12,0,NA
13533,150.87,-21.37,"21-087","U/N Reef (21-087)",0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,0,0,0,14,0,12,0,NA
13534,150.88,-21.37,"21-087","U/N Reef (21-087)",0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,0,0,0,14,0,12,0,NA
13535,150.89,-21.37,"21-087","U/N Reef (21-087)",0,0,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16,0,0,0,14,0,12,0,NA
13536,150.9,-21.37,"21-087","U/N Reef (21-087)",0,0,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16,0,0,0,14,0,12,0,NA
13537,150.91,-21.37,"21-087","U/N Reef (21-087)",0,0,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16,0,0,0,14,0,12,0,NA
13538,150.92,-21.37,"21-087","U/N Reef (21-087)",0,0,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16,0,0,0,14,0,12,0,NA
13539,150.93,-21.37,"21-087","U/N Reef (21-087)",0,0,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16,0,0,0,14,0,12,0,NA
13540,150.94,-21.37,"21-087","U/N Reef (21-087)",0,0,0,0,0,0,0,0,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16,0,0,0,14,0,12,0,NA
13541,150.95,-21.37,"21-087","U/N Reef (21-087)",0,0,0,0,0,0,0,0,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16,0,0,0,14,0,12,0,NA
13542,150.96,-21.37,"21-087","U/N Reef (21-087)",0,0,0,0,0,0,0,0,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16,0,0,0,14,0,12,0,NA
13543,150.97,-21.37,"21-087","U/N Reef (21-087)",0,0,0,0,0,0,0,0,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16,0,0,0,14,0,12,0,NA
13544,150.98,-21.37,"21-087","U/N Reef (21-087)",0,0,0,0,0,0,0,0,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16,0,0,0,14,0,12,0,NA
13545,151,-21.37,"21-087","U/N Reef (21-087)",0,0,0,0,0,0,0,0,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16,0,0,0,14,0,12,0,NA
13546,151.01,-21.37,"21-087","U/N Reef (21-087)",0,0,0,0,0,0,0,0,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16,0,0,0,14,0,12,0,NA
13547,151.11,-21.37,"21-129","U/N Reef (21-129)",0,0,0,0,0,0,0,0,0,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16,0,0,0,14,0,12,0,NA
13548,151.12,-21.37,"21-129","U/N Reef (21-129)",0,0,0,0,0,0,0,0,0,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16,0,0,0,14,0,11,0,NA
13549,151.19,-21.37,"21-128","Storm Reef (21-128)",0,0,0,0,0,0,0,0,0,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16,0,0,0,14,0,11,0,NA
13550,151.25,-21.37,"21-133","U/N Reef (21-133)",0,0,0,0,0,0,0,0,0,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16,0,0,0,14,0,10,0,NA
13551,151.26,-21.37,"21-133","U/N Reef (21-133)",0,0,0,0,0,0,0,0,0,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16,0,0,0,14,0,10,0,NA
13552,151.29,-21.37,"21-130","U/N Reef (21-130)",0,0,0,0,0,0,0,0,0,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16,0,0,0,14,0,10,0,NA
13553,151.36,-21.37,"21-131","Nancy Foster Reef (21-131)",0,0,0,0,0,0,0,0,0,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17,0,0,0,14,0,10,0,NA
13554,151.37,-21.37,"21-131","Nancy Foster Reef (21-131)",0,0,0,0,0,0,0,0,0,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17,0,0,0,14,0,10,0,NA
13555,151.38,-21.37,"21-131","Nancy Foster Reef (21-131)",0,0,0,0,0,0,0,0,0,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16,0,0,0,14,0,10,0,NA
13556,151.45,-21.37,"21-135","U/N Reef (21-135)",0,0,0,0,0,0,0,0,0,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16,0,0,0,14,0,9,0,NA
13557,151.46,-21.37,"21-135","U/N Reef (21-135)",0,0,0,0,0,0,0,0,0,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16,0,0,0,14,0,9,0,NA
13558,151.47,-21.37,"21-135","U/N Reef (21-135)",0,0,0,0,0,0,0,0,0,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16,0,0,0,14,0,8,0,NA
13559,151.48,-21.37,"21-135","U/N Reef (21-135)",0,0,0,0,0,0,0,0,0,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16,0,0,0,15,0,8,0,NA
13560,151.49,-21.37,"21-135","U/N Reef (21-135)",0,0,0,0,0,0,0,0,0,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16,0,0,0,15,0,8,0,NA
13561,151.67,-21.37,"21-182","U/N Reef (21-182)",0,0,0,0,0,0,0,0,0,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,0,0,0,15,0,5,0,NA
13562,151.68,-21.37,"21-182","U/N Reef (21-182)",0,0,0,0,0,0,0,0,0,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,0,0,0,15,0,5,0,NA
13563,151.71,-21.37,"21-183","U/N Reef (21-183)",0,0,0,0,0,0,0,0,0,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16,0,0,0,15,0,5,0,NA
13564,151.85,-21.37,"21-181","U/N Reef (21-181)",0,0,0,0,0,0,0,0,0,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,0,0,0,10,0,1,0,NA
13565,151.86,-21.37,"21-181","U/N Reef (21-181)",0,0,0,0,0,0,0,0,0,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,0,0,0,10,0,1,0,NA
13566,151.87,-21.37,"21-181","U/N Reef (21-181)",0,0,0,0,0,0,0,0,0,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,0,0,0,10,0,1,0,NA
13567,152.01,-21.37,"21-258","Mystery Reef (21-258)",0,0,0,0,0,0,0,0,0,22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17,0,0,0,8,0,0,0,NA
13568,152.02,-21.37,"21-258","Mystery Reef (21-258)",0,0,0,0,0,0,0,0,0,22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17,0,0,0,8,0,0,0,NA
13569,152.03,-21.37,"21-258","Mystery Reef (21-258)",0,0,0,0,0,0,0,0,0,22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17,0,0,0,8,0,0,0,NA
13570,152.26,-21.37,"21-260","U/N Reef (21-260)",0,0,0,0,0,0,0,0,0,23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16,0,0,0,1,0,0,0,NA
13571,152.29,-21.37,"21-253","U/N Reef (21-253)",0,0,0,0,0,0,0,0,0,23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16,0,0,0,1,0,0,0,NA
13572,152.5,-21.37,"21-297a","U/N Reef (21-297a)",0,0,0,0,0,0,0,0,0,24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16,0,0,0,0,0,0,0,NA
13573,152.53,-21.37,"21-299","U/N Reef (21-299)",0,0,0,0,0,0,0,0,0,25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16,0,0,0,0,0,0,0,NA
13574,152.54,-21.37,"21-299","U/N Reef (21-299)",0,0,0,0,0,0,0,0,0,25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16,0,0,0,0,0,0,0,NA
13575,152.55,-21.37,"21-657","U/N Reef (21-657)",0,0,0,0,0,0,0,0,0,25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17,0,0,0,0,0,0,0,NA
13576,149.81,-21.38,"21-035","Lloyd Shoal (21-035)",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,0,8,0,NA
13577,150.87,-21.38,"21-087","U/N Reef (21-087)",0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,0,0,0,14,0,12,0,NA
13578,150.88,-21.38,"21-087","U/N Reef (21-087)",0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,0,0,0,14,0,12,0,NA
13579,150.89,-21.38,"21-087","U/N Reef (21-087)",0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,0,0,0,14,0,12,0,NA
13580,150.9,-21.38,"21-087","U/N Reef (21-087)",0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,0,0,0,14,0,12,0,NA
13581,150.91,-21.38,"21-087","U/N Reef (21-087)",0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,0,0,0,14,0,12,0,NA
13582,150.92,-21.38,"21-087","U/N Reef (21-087)",0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,0,0,0,14,0,12,0,NA
13583,150.93,-21.38,"21-087","U/N Reef (21-087)",0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,0,0,0,14,0,12,0,NA
13584,150.94,-21.38,"21-087","U/N Reef (21-087)",0,0,0,0,0,0,0,0,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16,0,0,0,14,0,12,0,NA
13585,150.95,-21.38,"21-087","U/N Reef (21-087)",0,0,0,0,0,0,0,0,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16,0,0,0,14,0,12,0,NA
13586,150.96,-21.38,"21-087","U/N Reef (21-087)",0,0,0,0,0,0,0,0,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16,0,0,0,14,0,12,0,NA
13587,150.97,-21.38,"21-087","U/N Reef (21-087)",0,0,0,0,0,0,0,0,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16,0,0,0,14,0,12,0,NA
13588,150.98,-21.38,"21-087","U/N Reef (21-087)",0,0,0,0,0,0,0,0,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,0,0,0,14,0,12,0,NA
13589,150.99,-21.38,"21-087","U/N Reef (21-087)",0,0,0,0,0,0,0,0,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,0,0,0,14,0,12,0,NA
13590,151,-21.38,"21-087","U/N Reef (21-087)",0,0,0,0,0,0,0,0,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,0,0,0,14,0,12,0,NA
13591,151.01,-21.38,"21-087","U/N Reef (21-087)",0,0,0,0,0,0,0,0,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,0,0,0,14,0,12,0,NA
13592,151.02,-21.38,"21-087","U/N Reef (21-087)",0,0,0,0,0,0,0,0,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,0,0,0,14,0,12,0,NA
13593,151.03,-21.38,"21-087","U/N Reef (21-087)",0,0,0,0,0,0,0,0,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16,0,0,0,14,0,12,0,NA
13594,151.11,-21.38,"21-129","U/N Reef (21-129)",0,0,0,0,0,0,0,0,0,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16,0,0,0,14,0,12,0,NA
13595,151.12,-21.38,"21-129","U/N Reef (21-129)",0,0,0,0,0,0,0,0,0,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16,0,0,0,14,0,12,0,NA
13596,151.18,-21.38,"21-128","Storm Reef (21-128)",0,0,0,0,0,0,0,0,0,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16,0,0,0,14,0,11,0,NA
13597,151.24,-21.38,"21-133","U/N Reef (21-133)",0,0,0,0,0,0,0,0,0,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16,0,0,0,14,0,10,0,NA
13598,151.25,-21.38,"21-133","U/N Reef (21-133)",0,0,0,0,0,0,0,0,0,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16,0,0,0,14,0,10,0,NA
13599,151.32,-21.38,"21-132","U/N Reef (21-132)",0,0,0,0,0,0,0,0,0,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17,0,0,0,14,0,10,0,NA
13600,151.33,-21.38,"21-132","U/N Reef (21-132)",0,0,0,0,0,0,0,0,0,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17,0,0,0,14,0,10,0,NA
13601,151.36,-21.38,"21-131","Nancy Foster Reef (21-131)",0,0,0,0,0,0,0,0,0,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17,0,0,0,15,0,10,0,NA
13602,151.37,-21.38,"21-131","Nancy Foster Reef (21-131)",0,0,0,0,0,0,0,0,0,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17,0,0,0,15,0,9,0,NA
13603,151.38,-21.38,"21-131","Nancy Foster Reef (21-131)",0,0,0,0,0,0,0,0,0,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18,0,0,0,15,0,9,0,NA
13604,151.42,-21.38,"21-136","U/N Reef (21-136)",0,0,0,0,0,0,0,0,0,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18,0,0,0,15,0,9,0,NA
13605,151.45,-21.38,"21-135","U/N Reef (21-135)",0,0,0,0,0,0,0,0,0,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17,0,0,0,15,0,8,0,NA
13606,151.46,-21.38,"21-135","U/N Reef (21-135)",0,0,0,0,0,0,0,0,0,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17,0,0,0,15,0,8,0,NA
13607,151.47,-21.38,"21-135","U/N Reef (21-135)",0,0,0,0,0,0,0,0,0,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17,0,0,0,15,0,8,0,NA
13608,151.48,-21.38,"21-135","U/N Reef (21-135)",0,0,0,0,0,0,0,0,0,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17,0,0,0,15,0,8,0,NA
13609,151.66,-21.38,"21-182","U/N Reef (21-182)",0,0,0,0,0,0,0,0,0,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,0,0,0,15,0,5,0,NA
13610,151.67,-21.38,"21-182","U/N Reef (21-182)",0,0,0,0,0,0,0,0,0,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,0,0,0,15,0,5,0,NA
13611,151.68,-21.38,"21-182","U/N Reef (21-182)",0,0,0,0,0,0,0,0,0,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,0,0,0,15,0,5,0,NA
13612,151.7,-21.38,"21-184","U/N Reef (21-184)",0,0,0,0,0,0,0,0,0,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17,0,0,0,15,0,5,0,NA
13613,151.84,-21.38,"21-181","U/N Reef (21-181)",0,0,0,0,0,0,0,0,0,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16,0,0,0,13,0,1,0,NA
13614,151.85,-21.38,"21-181","U/N Reef (21-181)",0,0,0,0,0,0,0,0,0,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16,0,0,0,13,0,1,0,NA
13615,151.86,-21.38,"21-181","U/N Reef (21-181)",0,0,0,0,0,0,0,0,0,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16,0,0,0,13,0,1,0,NA
13616,152,-21.38,"21-258","Mystery Reef (21-258)",0,0,0,0,0,0,0,0,0,22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16,0,0,0,9,0,0,0,NA
13617,152.01,-21.38,"21-258","Mystery Reef (21-258)",0,0,0,0,0,0,0,0,0,23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,0,0,0,9,0,0,0,NA
13618,152.02,-21.38,"21-258","Mystery Reef (21-258)",0,0,0,0,0,0,0,0,0,23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,0,0,0,8,0,0,0,NA
13619,152.03,-21.38,"21-258","Mystery Reef (21-258)",0,0,0,0,0,0,0,0,0,23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,0,0,0,8,0,0,0,NA
13620,152.18,-21.38,"21-630","U/N Reef (21-630)",0,0,0,0,0,0,0,0,0,24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17,0,0,0,2,0,0,0,NA
13621,152.25,-21.38,"21-260","U/N Reef (21-260)",0,0,0,0,0,0,0,0,0,24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17,0,0,0,1,0,0,0,NA
13622,152.26,-21.38,"21-260","U/N Reef (21-260)",0,0,0,0,0,0,0,0,0,24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17,0,0,0,1,0,0,0,NA
13623,152.27,-21.38,"21-260","U/N Reef (21-260)",0,0,0,0,0,0,0,0,0,24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17,0,0,0,1,0,0,0,NA
13624,152.28,-21.38,"21-260","U/N Reef (21-260)",0,0,0,0,0,0,0,0,0,24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17,0,0,0,1,0,0,0,NA
13625,152.5,-21.38,"21-298","U/N Reef (21-298)",0,0,0,0,0,0,0,0,0,25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16,0,0,0,0,0,0,0,NA
13626,152.52,-21.38,"21-299","U/N Reef (21-299)",0,0,0,0,0,0,0,0,0,25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17,0,0,0,0,0,0,0,NA
13627,152.53,-21.38,"21-299","U/N Reef (21-299)",0,0,0,0,0,0,0,0,0,25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17,0,0,0,0,0,0,0,NA
13628,152.54,-21.38,"21-299","U/N Reef (21-299)",0,0,0,0,0,0,0,0,0,25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17,0,0,0,0,0,0,0,NA
13629,149.57,-21.39,"21-036a","Viscount Shoals (No 1) (21-036a)",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19,1,4,0,NA
13630,150.93,-21.39,"21-087","U/N Reef (21-087)",0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,0,0,0,14,0,12,0,NA
13631,150.94,-21.39,"21-087","U/N Reef (21-087)",0,0,0,0,0,0,0,0,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16,0,0,0,14,0,12,0,NA
13632,150.95,-21.39,"21-087","U/N Reef (21-087)",0,0,0,0,0,0,0,0,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16,0,0,0,14,0,12,0,NA
13633,150.96,-21.39,"21-087","U/N Reef (21-087)",0,0,0,0,0,0,0,0,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16,0,0,0,14,0,12,0,NA
13634,150.97,-21.39,"21-087","U/N Reef (21-087)",0,0,0,0,0,0,0,0,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16,0,0,0,14,0,12,0,NA
13635,150.98,-21.39,"21-087","U/N Reef (21-087)",0,0,0,0,0,0,0,0,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,0,0,0,14,0,12,0,NA
13636,150.99,-21.39,"21-087","U/N Reef (21-087)",0,0,0,0,0,0,0,0,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,0,0,0,14,0,12,0,NA
13637,151,-21.39,"21-087","U/N Reef (21-087)",0,0,0,0,0,0,0,0,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,0,0,0,14,0,12,0,NA
13638,151.01,-21.39,"21-087","U/N Reef (21-087)",0,0,0,0,0,0,0,0,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,0,0,0,14,0,12,0,NA
13639,151.02,-21.39,"21-087","U/N Reef (21-087)",0,0,0,0,0,0,0,0,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,0,0,0,14,0,12,0,NA
13640,151.03,-21.39,"21-087","U/N Reef (21-087)",0,0,0,0,0,0,0,0,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16,0,0,0,14,0,12,0,NA
13641,151.04,-21.39,"21-087","U/N Reef (21-087)",0,0,0,0,0,0,0,0,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16,0,0,0,14,0,12,0,NA
13642,151.25,-21.39,"21-133","U/N Reef (21-133)",0,0,0,0,0,0,0,0,0,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16,0,0,0,14,0,10,0,NA
13643,151.27,-21.39,"21-134","U/N Reef (21-134)",0,0,0,0,0,0,0,0,0,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16,0,0,0,15,0,10,0,NA
13644,151.28,-21.39,"21-134","U/N Reef (21-134)",0,0,0,0,0,0,0,0,0,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16,0,0,0,15,0,10,0,NA
13645,151.32,-21.39,"21-132","U/N Reef (21-132)",0,0,0,0,0,0,0,0,0,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17,0,0,0,14,0,9,0,NA
13646,151.33,-21.39,"21-132","U/N Reef (21-132)",0,0,0,0,0,0,0,0,0,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17,0,0,0,14,0,9,0,NA
13647,151.34,-21.39,"21-132","U/N Reef (21-132)",0,0,0,0,0,0,0,0,0,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17,0,0,0,15,0,9,0,NA
13648,151.37,-21.39,"21-131","Nancy Foster Reef (21-131)",0,0,0,0,0,0,0,0,0,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17,0,0,0,15,0,9,0,NA
